user_id,activity_count,activity_recency,activity_interval,activity_intensity
531,19.0,3.287748135221467,4.1452712469301245,19.0
532,16.0,3.3290442627790524,14.153175289216831,16.0
533,20.0,19.590691668796037,1.9390727675505626,20.0
534,4.0,12.321760344260897,15.643060317061927,4.0
535,18.0,7.4520406669841845,14.124428150756529,18.0
536,15.0,8.344764290381045,7.514547537048331,15.0
537,17.0,5.372760765186522,13.309704897064925,17.0
538,4.0,15.855117293558386,1.4744005131649063,4.0
539,0.0,5.237563239509942,15.847230935034966,0.0
540,12.0,11.091502767005426,4.100720733483247,12.0
541,6.0,8.71192582955329,18.712770586718463,6.0
542,3.0,10.378566687877726,17.077369892487898,3.0
543,9.0,16.506977558942744,6.923097131750408,9.0
544,15.0,15.627336980143681,4.867223347053153,15.0
545,11.0,7.819462790573872,5.129096376914615,11.0
546,13.0,15.566142348844169,11.150071252363837,13.0
547,10.0,4.658043147975658,4.989787212923728,10.0
548,19.0,12.292048774204364,2.7850455987931744,19.0
549,4.0,9.325170221102406,7.794638883445386,4.0
550,7.0,13.637465864008442,6.396256293558642,7.0
551,4.0,9.063426365322774,9.774295041753756,4.0
552,0.0,8.377931826409652,17.196930496946187,0.0
553,19.0,6.571014023802562,16.193841000314556,19.0
554,3.0,17.50747359193183,0.5286550387683908,3.0
555,11.0,10.265517045605959,11.331401169674859,11.0
556,12.0,12.898872250612087,10.477743050598216,12.0
557,12.0,2.0560226330998415,0.8842522142252873,12.0
558,1.0,17.427967741181952,5.584017995260837,1.0
559,18.0,4.148049070319514,16.41086437264353,18.0
560,0.0,6.573675512786401,5.167053336895179,0.0
561,2.0,9.302624318849727,15.642647968460913,2.0
562,3.0,1.928095638408658,0.15864192765717045,3.0
563,20.0,11.226853083863615,19.77673426955362,20.0
564,9.0,3.6314635907189263,10.097697539101983,9.0
565,3.0,2.4256707882581887,3.1917568082255876,3.0
566,14.0,12.048496985990722,4.210071209608223,14.0
567,20.0,9.394224084513018,13.889288184819915,20.0
568,18.0,4.125047498907099,12.959218215874905,18.0
569,17.0,18.82218833989123,1.3850559465623768,17.0
570,19.0,5.551463908413571,19.54915018554129,19.0
571,1.0,16.671523201073942,12.222974944353586,1.0
572,19.0,15.08870967710566,17.134395921045822,19.0
573,19.0,19.96246671418651,15.295137867277562,19.0
574,1.0,11.080547076835611,17.596099838609916,1.0
575,20.0,15.807913869248964,5.843506432045458,20.0
576,9.0,17.672854079920267,3.8988820847093164,9.0
577,1.0,5.7401183344654925,18.995797255900566,1.0
578,17.0,11.7838044783249,4.975870151473454,17.0
579,11.0,3.276908653415229,10.74854035687023,11.0
580,5.0,8.052645335745716,1.6391826809773646,5.0
581,9.0,15.312366572341302,11.810075162999773,9.0
582,16.0,17.768289362153986,7.7572499280252805,16.0
583,8.0,16.237925803585732,9.197462178896274,8.0
584,6.0,16.870694717771354,11.887447604392298,6.0
585,3.0,13.283163994635192,14.208175319847092,3.0
586,2.0,15.2208962267998,13.771049148509997,2.0
587,0.0,12.610383922618613,7.164514544515901,0.0
588,6.0,5.921723182963461,2.1832776196897563,6.0
589,9.0,19.010447949995896,11.443848800594692,9.0
590,17.0,18.993427624424747,1.6167229635498281,17.0
591,14.0,10.06900139337599,10.988318225358489,14.0
592,8.0,10.465020948292711,9.76530007580399,8.0
593,20.0,10.524091015861561,13.194116103157622,20.0
594,15.0,19.422780747038747,13.63275358004939,15.0
595,7.0,9.44452268982844,5.072694746329911,7.0
596,15.0,19.971440677299455,7.5251484268813185,15.0
597,14.0,19.950357288190084,14.811449794838584,14.0
598,7.0,15.021655924603737,1.483067293275313,7.0
599,6.0,15.329482593201368,16.748449890964196,6.0
600,1.0,2.601587785395171,6.664579286532291,1.0
601,9.0,15.123128276415375,4.504506672462942,9.0
602,9.0,17.84662357159056,16.49246398311597,9.0
603,8.0,12.633431197770939,4.694996441151728,8.0
604,18.0,18.603863910111293,2.2744426137881923,18.0
605,16.0,19.5281677515936,5.8422431210025145,16.0
606,8.0,13.203332431178463,7.133601930035017,8.0
607,11.0,2.8084496939257306,13.424539619050101,11.0
608,14.0,6.143561638343384,14.749599888255423,14.0
609,17.0,18.689374007590388,1.6643014087387198,17.0
610,12.0,1.003640106576015,18.38683830117703,12.0
611,18.0,19.22461095288297,4.878056183566626,18.0
612,6.0,1.5653182971415984,4.317620654246159,6.0
613,16.0,4.9034613160588725,13.850911780151398,16.0
614,3.0,13.564253435099738,19.724462331484162,3.0
615,2.0,11.075675367459402,1.8302692452779867,2.0
616,1.0,12.437877947221555,14.187861904019531,1.0
617,4.0,9.765429233352648,16.718250500109566,4.0
618,0.0,4.188258668969547,17.993524046311762,0.0
619,13.0,3.2365681806410604,16.65170963364006,13.0
620,3.0,1.061795798021984,18.610893874466694,3.0
621,2.0,16.437837552805533,5.597390396247928,2.0
622,13.0,15.660028238581281,4.869558824169536,13.0
623,8.0,16.81016196449752,7.41391950984172,8.0
624,1.0,18.717883717649574,10.508503516903351,1.0
625,13.0,17.864235292803,5.770607906649882,13.0
626,13.0,10.552309603227174,17.859644889706882,13.0
627,3.0,1.080484793605797,7.708898069556634,3.0
628,19.0,18.75220963073915,15.926639456039823,19.0
629,2.0,19.269701061428794,12.970143830509526,2.0
630,17.0,3.317951019156613,6.706546349286109,17.0
631,18.0,2.36561319630844,5.961060008354611,18.0
632,10.0,11.064440294344703,16.164708896305775,10.0
633,4.0,9.001614144141467,5.342628877154989,4.0
634,9.0,3.7950042687848016,12.626815455418134,9.0
635,12.0,4.27851950016616,6.113897928426237,12.0
636,9.0,10.934872596276286,7.0839852065044,9.0
637,16.0,12.964964960642272,6.979773940027963,16.0
638,4.0,1.0137917794854703,2.638624922380912,4.0
639,1.0,18.02760764487443,3.788310332221285,1.0
640,10.0,13.599065222124299,14.266765372680979,10.0
641,1.0,5.556234351169337,3.4262422691594296,1.0
642,15.0,14.146131096545977,19.650243066520275,15.0
643,7.0,13.531897304780994,2.225617369984876,7.0
644,14.0,7.24131444624633,12.351221989841918,14.0
645,16.0,1.8897032749512315,0.27029573436505583,16.0
646,4.0,18.98238154984493,6.738713890630359,4.0
647,1.0,3.234174570748654,6.419976917904688,1.0
648,4.0,10.824216884789704,2.7492761600590443,4.0
649,5.0,7.293986627972093,7.301200991790302,5.0
650,6.0,13.848304390528721,18.191852857587648,6.0
651,10.0,6.542580384828854,3.836926280727635,10.0
652,9.0,1.2460256217130006,6.038188272891429,9.0
653,19.0,7.884691661868198,3.5120101452086794,19.0
654,15.0,18.363028366620576,9.964379204251603,15.0
655,7.0,9.70960150806327,17.819389872130017,7.0
656,2.0,10.184674130428636,15.077085269769558,2.0
657,14.0,1.3963330404766134,13.80540762377661,14.0
658,14.0,1.4513929724097532,15.925861603679728,14.0
659,17.0,11.468335400075386,8.880031459650333,17.0
660,3.0,8.448443635342787,17.644933516489733,3.0
661,10.0,9.350703466480482,15.917465408227809,10.0
662,12.0,17.910270275303578,3.8163216729538796,12.0
663,11.0,7.515798440277715,12.286070463823451,11.0
664,14.0,14.695270288101934,3.1878423661820388,14.0
665,7.0,4.543103190863754,3.9486831488754714,7.0
666,18.0,7.846110730438325,18.361335220591577,18.0
667,16.0,19.092950595938294,14.121103597625272,16.0
668,6.0,3.322134853872079,0.44746647967247366,6.0
669,17.0,3.8288755896827746,18.299016001380128,17.0
670,5.0,13.303249848158258,15.875749647343703,5.0
671,15.0,7.1777058450667575,1.4881709504483864,15.0
672,12.0,18.58909086625332,3.073282800418866,12.0
673,11.0,10.786965852797717,8.876388748952087,11.0
674,20.0,11.934836196743497,17.534350079078354,20.0
675,13.0,9.869670734879183,12.969205471485697,13.0
676,17.0,4.275703605811529,14.233448897201397,17.0
677,18.0,10.188177061782174,11.918017113187036,18.0
678,15.0,10.827090295642572,15.45015745090126,15.0
679,11.0,4.588891738420902,13.260434465111967,11.0
680,11.0,7.402768807880838,6.939884205966997,11.0
681,11.0,10.116622784759759,5.902995212837614,11.0
682,8.0,4.523727365441205,9.212704232406931,8.0
683,6.0,14.272466061141087,12.951341983728703,6.0
684,17.0,1.5432119605901398,10.84677658643514,17.0
685,18.0,3.143801339898066,18.863352865242295,18.0
686,6.0,15.901597379979922,11.185477455528492,6.0
687,7.0,6.391383502224101,17.94681421906762,7.0
688,7.0,17.27139579336123,3.3928937640591927,7.0
689,18.0,3.7141104799240865,0.9906142475958601,18.0
690,12.0,4.915949145259441,13.702198595569769,12.0
691,13.0,4.873676434369555,18.411195471073775,13.0
692,9.0,18.771519751263686,6.025393629029169,9.0
693,8.0,5.458986195685366,13.56121557203969,8.0
694,5.0,16.756295857866306,1.3844694485411102,5.0
695,14.0,10.101155863365095,13.925831275831692,14.0
696,3.0,6.986440005305853,2.7529523137799927,3.0
697,19.0,19.853347394787622,17.93272998920376,19.0
698,2.0,6.581032376948554,16.441828945267652,2.0
699,18.0,19.25065563624273,14.78687691641757,18.0
700,13.0,13.998498157653577,5.943180824363861,13.0
701,0.0,9.23157548679653,17.112316778392657,0.0
702,2.0,14.306861549516926,11.36475508293728,2.0
703,1.0,16.787497268704467,4.145941152136318,1.0
704,12.0,7.398346144765072,19.210161349916458,12.0
705,1.0,3.8017309913055803,13.533804018497788,1.0
706,0.0,19.75553751898708,18.060726644734324,0.0
707,1.0,8.654932331929679,3.504817991626621,1.0
708,7.0,10.473108648436504,17.55457976579865,7.0
709,4.0,16.447641226777023,16.720406301554934,4.0
710,2.0,6.11583934044463,0.6051406830228823,2.0
711,1.0,1.7080723795994457,7.241040696996515,1.0
712,14.0,6.322613710050111,15.239654767004698,14.0
713,11.0,17.127381428376225,1.7011711574385324,11.0
714,1.0,6.293882404029012,6.5848185630684934,1.0
715,4.0,7.393226471652751,1.0615338766010418,4.0
716,6.0,1.8177585517046735,7.247772355477704,6.0
717,9.0,13.864422897107387,1.3354753580063305,9.0
718,4.0,19.59210210607679,12.400615905575163,4.0
719,11.0,9.163453594075596,1.8771486309497032,11.0
720,16.0,10.788282140231114,5.958401013057097,16.0
721,11.0,16.016037468421136,10.786044482617898,11.0
722,2.0,10.286088721070067,18.22255799888591,2.0
723,11.0,9.04691912598316,8.902118385206126,11.0
724,7.0,17.687605094317895,16.531594197455707,7.0
725,0.0,6.207944995293308,13.580913420825574,0.0
726,7.0,10.53356900846907,18.903945002220393,7.0
727,15.0,19.950607287176528,13.21901976138574,15.0
728,6.0,5.257426891859948,9.804415086712444,6.0
729,14.0,8.027308464551178,9.522615627534412,14.0
730,8.0,12.29572004738426,3.7951390725219114,8.0
731,16.0,13.898747741566906,6.157900455968772,16.0
732,4.0,2.9427232592453554,17.875577484525117,4.0
733,19.0,4.715887423022009,1.214097487824679,19.0
734,17.0,12.659100779799239,4.151780188829286,17.0
735,0.0,12.075233728847458,9.203295964120521,0.0
736,15.0,1.4749966351603003,19.982853450756128,15.0
737,12.0,3.009238836775015,1.8186408228943818,12.0
738,9.0,2.4345767599702275,12.150653057788851,9.0
739,15.0,14.64793846624535,6.019765258463929,15.0
740,15.0,4.584658867362435,14.534078801626967,15.0
741,6.0,19.330475415990716,6.539480972031488,6.0
742,17.0,6.167221712524975,5.225131418672548,17.0
743,16.0,9.127505560348187,2.8632073346556353,16.0
744,18.0,16.49050930868566,5.013608360040898,18.0
745,11.0,8.591562960938905,3.7721575318589196,11.0
746,17.0,5.646166160369843,0.15608384944829412,17.0
747,15.0,1.9706905127329433,15.203602757102717,15.0
748,17.0,10.911404083966355,18.117863896485822,17.0
749,10.0,2.3653415724659563,16.75003235157853,10.0
750,9.0,14.312342115056534,6.315994511051191,9.0
751,19.0,6.429940722510831,2.9939555990086397,19.0
752,13.0,11.042975103746214,10.745857933256035,13.0
753,3.0,12.510675452260385,19.047858794927933,3.0
754,3.0,13.94817772714393,7.939365560651606,3.0
755,13.0,3.1499193065155455,10.9161247365873,13.0
756,10.0,3.066732223524319,13.845130838970949,10.0
757,3.0,17.630476828870496,10.956747306550414,3.0
758,11.0,12.836351130271552,4.216805455438819,11.0
759,6.0,3.2665608523019207,16.1694829899992,6.0
760,14.0,6.504212811501067,10.402546606617646,14.0
761,5.0,19.38853690048755,9.61244954359147,5.0
762,15.0,5.764970196773746,5.684284906824731,15.0
763,19.0,9.275806466490753,13.315616373425307,19.0
764,8.0,13.763385617099345,7.85094991442119,8.0
765,13.0,10.076910687093964,10.249475078786421,13.0
766,0.0,13.251496631104402,6.423165177384849,0.0
767,0.0,14.666465365838627,15.766454266098627,0.0
768,9.0,15.964531999373046,9.002245844691135,9.0
769,1.0,6.050488646463667,5.500938846970644,1.0
770,7.0,8.613925574915019,5.857862501786107,7.0
771,13.0,13.042701328634026,10.05156118029499,13.0
772,7.0,13.66202575137776,9.074571735618452,7.0
773,0.0,12.102618258148343,10.384946691119845,0.0
774,10.0,17.260726445402398,8.971992823859981,10.0
775,14.0,15.689732870698348,18.194481270403887,14.0
776,5.0,14.963371116262357,11.790976269577847,5.0
777,17.0,7.921377002584477,3.956188536793217,17.0
778,3.0,7.042190519295481,9.551446136301907,3.0
779,18.0,13.795689735487741,7.2432065111886,18.0
780,4.0,6.354400728124393,14.050137613172202,4.0
781,16.0,14.359088123639987,14.185157852646055,16.0
782,6.0,16.579722864054865,14.354956969788368,6.0
783,15.0,15.097931838307407,10.912457532360735,15.0
784,19.0,11.274259349915162,0.8852581809339699,19.0
785,19.0,13.24229551770756,2.966240758614529,19.0
786,5.0,1.8799062408191767,2.862348381146269,5.0
787,11.0,3.2197668133509874,8.468474899270424,11.0
788,20.0,11.142328492429174,10.546110517347117,20.0
789,11.0,6.239798731144409,16.903532007953924,11.0
790,6.0,11.637976618273862,0.29011536904831603,6.0
791,6.0,1.924352576715656,11.342155962556886,6.0
792,10.0,12.05584822406392,12.74797579320812,10.0
793,18.0,7.169498388350483,18.47517985148896,18.0
794,15.0,18.77925016034378,2.4659405846048177,15.0
795,3.0,19.741317693335045,0.4594375893802316,3.0
796,16.0,17.357647594146844,7.958560163818369,16.0
797,20.0,10.217914219083596,3.2573926755243443,20.0
798,16.0,19.556209215093244,13.55776809776601,16.0
799,6.0,4.588199379584131,13.855661153846599,6.0
800,0.0,7.653182785380206,14.83218471744795,0.0
801,17.0,4.014338575479616,15.813134992950893,17.0
802,5.0,1.0306458140414154,14.854312596792848,5.0
803,15.0,17.72503409275711,15.98217521844459,15.0
804,14.0,6.714504358349027,12.115655973839292,14.0
805,12.0,17.28199186562896,1.9963428996154153,12.0
806,2.0,1.9024864582930199,19.80246568674333,2.0
807,12.0,6.93598200015516,12.247181091200495,12.0
808,17.0,8.438947328692365,2.9565144678086663,17.0
809,8.0,15.718768936078813,8.730307454726056,8.0
810,14.0,15.084897165758214,19.932959913969945,14.0
811,5.0,14.930326256683301,11.72204436192645,5.0
812,11.0,17.622191466448555,0.322157947394317,11.0
813,15.0,4.0821970749318615,12.401124836986137,15.0
814,12.0,12.730141356564557,9.419686378158838,12.0
815,14.0,3.884491854730812,13.024014474441358,14.0
816,7.0,13.452462766656579,0.5891017554953737,7.0
817,10.0,15.538929035787007,0.1879422719921764,10.0
818,16.0,12.742573510715093,5.268832517642144,16.0
819,2.0,3.646344521439892,17.753133681788253,2.0
820,7.0,4.709758353579866,13.20637278672438,7.0
821,15.0,8.467809199903655,1.2527934720223644,15.0
822,1.0,15.660232199499811,3.0576525528252363,1.0
823,11.0,12.1876692909339,15.466679864220406,11.0
824,18.0,7.670291381681852,18.254447714763582,18.0
825,8.0,13.683977961355652,1.878502261843531,8.0
826,1.0,19.183679549168865,17.907415694329757,1.0
827,0.0,17.591317294402693,1.3200830770135075,0.0
828,0.0,3.427176448718547,0.5358847426625757,0.0
829,14.0,5.171768754635465,13.603121155222249,14.0
830,3.0,16.467032604878668,17.754851899741247,3.0
831,9.0,9.875027184993337,14.310840644722024,9.0
832,0.0,8.902978637898347,6.695377611432014,0.0
833,19.0,12.07657384459943,1.8470549134602399,19.0
834,10.0,16.329232471403277,6.312564640915994,10.0
835,8.0,13.162292280208641,6.523941640714517,8.0
836,6.0,18.424059291187767,6.967905663877561,6.0
837,15.0,3.6568283034388216,9.876399722047822,15.0
838,1.0,2.4067690227046135,7.475504461752898,1.0
839,15.0,16.285628974842354,0.5914270454469017,15.0
840,2.0,6.2587438393407755,15.532876197084349,2.0
841,17.0,11.26375463081827,16.664067162704196,17.0
842,6.0,3.49833954369071,18.780759838418597,6.0
843,1.0,18.137805408426033,17.06823871290346,1.0
844,2.0,3.9543447940040166,17.341509578299785,2.0
845,13.0,8.90283919347334,5.507205726035272,13.0
846,18.0,15.287125444242673,6.05265113205162,18.0
847,9.0,9.397165830693076,7.890813701153359,9.0
848,11.0,4.712154919202448,7.5257518276032975,11.0
849,19.0,5.154237738968966,4.809222111158757,19.0
850,20.0,18.275748593278493,15.292580005615044,20.0
851,9.0,15.23430944007205,19.11082520967067,9.0
852,1.0,18.400286067035328,2.760310209179444,1.0
853,0.0,4.68780720607495,8.548920152336875,0.0
854,9.0,4.913495604307482,4.408968896535443,9.0
855,6.0,8.42468578415355,3.284600600837728,6.0
856,10.0,9.916027667472664,9.121473476468616,10.0
857,7.0,13.389667108373626,18.13421790315917,7.0
858,10.0,15.276956534028752,3.91437808435833,10.0
859,15.0,12.100978978320844,16.21195528578969,15.0
860,9.0,12.205769017930724,2.179316952750072,9.0
861,16.0,14.002267868895828,17.010649803653028,16.0
862,13.0,9.81879384054745,17.694832760366552,13.0
863,10.0,1.643238090457023,17.37244098011077,10.0
864,1.0,11.546565236798026,11.365838618751102,1.0
865,0.0,13.606177183538062,11.517937404848858,0.0
866,0.0,15.966804687969729,18.126132038101815,0.0
867,5.0,10.16931837063059,18.980398439041128,5.0
868,11.0,2.541876128152104,9.45182091128753,11.0
869,3.0,18.756654765911833,19.107439136843237,3.0
870,6.0,13.419020521054307,18.83090565150894,6.0
871,9.0,10.254848426962786,4.454020175953453,9.0
872,9.0,6.657002346966513,11.385684042363465,9.0
873,13.0,12.958938433877561,19.281262315163907,13.0
874,12.0,2.5964453903228493,15.720528118313409,12.0
875,6.0,5.034933411481509,14.66099817327287,6.0
876,20.0,8.82741004625812,3.924943740588951,20.0
877,2.0,2.5115739496257627,15.351460645390581,2.0
878,10.0,11.342697000765558,7.830879388411985,10.0
879,12.0,18.28071573556135,3.1969417822172974,12.0
880,13.0,10.410394764490363,5.235540184441092,13.0
881,18.0,1.4149115134682282,3.7139798103146116,18.0
882,0.0,4.213159783131768,1.9056474148232283,0.0
883,19.0,18.022267374368287,15.23021498899528,19.0
884,14.0,13.98475676273244,16.951362071001512,14.0
885,2.0,6.597035513808109,8.50966568023763,2.0
886,0.0,12.329751096939313,19.02692368835096,0.0
887,18.0,7.6526396366383365,15.709319631164638,18.0
888,3.0,1.6474772396879622,3.499538216932445,3.0
889,1.0,3.5202775284288643,18.28716500102362,1.0
890,20.0,18.505632370643973,0.42091615792890114,20.0
891,16.0,19.948678300590895,16.298860395745283,16.0
892,4.0,10.362571826934035,11.04315114255552,4.0
893,6.0,19.92790103908225,18.4771779981498,6.0
894,20.0,8.920964248501313,16.421989628759857,20.0
895,6.0,11.494858934761899,4.634079990461442,6.0
896,7.0,3.8910956194416526,15.329497516799302,7.0
897,19.0,12.693977383703752,4.549073311699836,19.0
898,0.0,14.478648818723629,4.969531122604909,0.0
899,17.0,17.787529941430893,13.59026127637325,17.0
900,6.0,4.609454856504335,15.439660274207206,6.0
901,11.0,17.511708124041597,16.395827169025125,11.0
902,13.0,6.299605725185667,15.193452740575362,13.0
903,16.0,4.431381392560946,1.5321681270981857,16.0
904,17.0,8.697551445798954,15.447822308167531,17.0
905,7.0,16.60410038076533,18.391993291554517,7.0
906,16.0,11.683718918378638,15.244146629523797,16.0
907,15.0,2.1132385341571354,7.648126951208843,15.0
908,9.0,9.841372286438899,5.063690448297975,9.0
909,8.0,10.699813244591322,12.734142806261879,8.0
910,6.0,4.609971049923529,8.05904779171442,6.0
911,11.0,11.361998358905863,4.927455735711213,11.0
912,11.0,10.234812804083461,1.6575952157181306,11.0
913,14.0,19.000104502294786,13.103971076920661,14.0
914,6.0,5.172204373785556,15.783975829898125,6.0
915,8.0,19.970512839546508,11.86223832816883,8.0
916,15.0,3.532587930472174,12.695191044064222,15.0
917,0.0,6.100743228048922,12.043091543654153,0.0
918,13.0,4.436720456644685,2.5409937219059,13.0
919,15.0,18.941929727107734,13.977601141425778,15.0
920,2.0,9.76317402573666,6.948053124112326,2.0
921,8.0,10.729784249672026,16.21083564364077,8.0
922,19.0,1.7534231376323386,18.534726282191674,19.0
923,0.0,2.1848053267431005,1.9331540564007765,0.0
924,8.0,4.798408759136647,5.774199992712217,8.0
925,6.0,6.959838780280279,10.652756920459046,6.0
926,4.0,1.9241724148661885,6.464715040625579,4.0
927,6.0,10.35747689733513,0.5851746658623602,6.0
928,20.0,14.056861099389923,9.332027056344314,20.0
929,0.0,16.865847554046425,17.07744679106088,0.0
930,12.0,19.138238430940504,13.08246233551815,12.0
931,20.0,14.427530237064111,7.888855026698929,20.0
932,8.0,15.447709438945813,1.3811137766637205,8.0
933,4.0,4.1861985507924935,16.456367324509234,4.0
934,20.0,7.633415527915133,9.140153793363739,20.0
935,5.0,9.532963763204231,0.6746277177884186,5.0
936,0.0,12.931632387114254,6.322038383883992,0.0
937,20.0,11.484528372632065,16.040366193104123,20.0
938,19.0,4.006396244379101,1.8477156848756837,19.0
939,15.0,12.892594914833575,1.447576703532223,15.0
940,19.0,6.8419955084844934,15.488941948995256,19.0
941,13.0,18.989832547641193,14.73412939014392,13.0
942,11.0,19.02459103712212,2.2180638455114443,11.0
943,3.0,7.886407142111931,9.959316591714423,3.0
944,7.0,7.83931985049251,18.719936508911612,7.0
945,6.0,14.396496310339325,12.773040146854239,6.0
946,4.0,13.01420071327793,13.886298833225304,4.0
947,17.0,7.055139911465855,12.425848296034252,17.0
948,4.0,6.894587383072459,19.981527204222925,4.0
949,16.0,7.249471613604872,2.169128023981224,16.0
950,14.0,15.9610860527795,12.679677879860808,14.0
951,10.0,11.39808317013908,14.244676092658928,10.0
952,0.0,2.018687365569901,17.836055471437632,0.0
953,18.0,18.55538508929665,11.95800265380511,18.0
954,7.0,2.5208020410999867,14.129624539412493,7.0
955,15.0,12.102054717787926,17.276607061305707,15.0
956,13.0,3.2108007731380517,19.30984017603752,13.0
957,18.0,8.636127073461921,19.257581185822012,18.0
958,11.0,18.541811446562644,0.18692176733441368,11.0
959,10.0,4.5299038788990025,0.3085480512697414,10.0
960,7.0,14.876327057363454,7.049601018977148,7.0
961,8.0,6.34955232961368,12.730705024141782,8.0
962,14.0,11.730747674328807,9.0674575966295,14.0
963,19.0,13.581159480625939,6.8411584449505884,19.0
964,0.0,17.107991439541397,16.290519931816032,0.0
965,3.0,17.874008731485826,3.2606125151178444,3.0
966,19.0,15.02909491205567,4.76551152677435,19.0
967,16.0,7.206956913153664,10.162171798037303,16.0
968,1.0,4.008129475084845,15.696311508042012,1.0
969,16.0,7.423461886807025,0.008642354333259217,16.0
970,0.0,2.8754020839311436,15.007776124164117,0.0
971,17.0,19.802376412724215,16.761556219043037,17.0
972,5.0,5.641388994370265,12.481132958996152,5.0
973,7.0,12.680301152742654,18.641531010201337,7.0
974,2.0,14.001212269732044,8.346484469533648,2.0
975,17.0,1.6993496392449248,17.257986888214983,17.0
976,3.0,18.82287264669734,14.62036205780979,3.0
977,16.0,5.471815898515128,7.173923793314545,16.0
978,6.0,9.83986670193435,4.251189385466365,6.0
979,11.0,15.224227959813748,16.438770468694315,11.0
980,10.0,13.903787227875673,2.591457879811281,10.0
981,17.0,15.42516467223484,3.5599650796135385,17.0
982,17.0,13.078116484043786,13.29291916768023,17.0
983,20.0,16.444030647338746,12.967352495902954,20.0
984,2.0,11.990997943148837,12.96836997206152,2.0
985,11.0,3.291392866421465,11.33946141435622,11.0
986,6.0,9.513550563894597,3.4365571991538513,6.0
987,7.0,17.896785109114973,2.6827724529730923,7.0
988,5.0,14.44581811387035,16.367983528085027,5.0
989,5.0,6.772861487108812,6.6862513562999055,5.0
990,13.0,2.0401698395334993,0.6065422203248416,13.0
991,7.0,13.5010338637684,1.0223054844111923,7.0
992,4.0,18.656688774075995,8.096603878903817,4.0
993,18.0,14.644066764948343,13.355881646702304,18.0
994,8.0,4.662209847457116,14.154846713714473,8.0
995,17.0,12.556066994483128,18.015423292350327,17.0
996,10.0,2.533928618539596,18.505298922842897,10.0
997,5.0,2.9594335196475208,5.487279858534246,5.0
998,4.0,1.5306952335182658,0.0890964069252842,4.0
999,18.0,6.338145015132066,11.8252607487461,18.0
1000,4.0,12.384917524924395,10.58634829217338,4.0
1001,14.0,11.737051052365082,11.087819693984258,14.0
1002,9.0,2.2926728357694963,5.055676303788084,9.0
1003,10.0,11.842566761221187,2.6602929246069396,10.0
1004,9.0,6.933713131946544,19.15050279504436,9.0
1005,12.0,8.592499346026795,18.178552933930476,12.0
1006,14.0,9.876709716626538,0.5315927864249836,14.0
1007,14.0,12.747435281551027,15.99491204459274,14.0
1008,3.0,15.206906383747453,3.914719811658527,3.0
1009,8.0,8.473124715982935,1.8076496345695592,8.0
1010,19.0,19.077339145074223,2.770024137265117,19.0
1011,11.0,2.4639694614658287,17.54454790375479,11.0
1012,6.0,16.74721868493854,11.473820371101839,6.0
1013,5.0,19.74986448581937,15.820232617799723,5.0
1014,19.0,4.8318192749272475,6.458367735412369,19.0
1015,10.0,15.757234916080568,10.003008848807431,10.0
1016,3.0,10.68367653353306,3.4122562155773584,3.0
1017,14.0,6.46935932977725,17.466320852347934,14.0
1018,1.0,18.41279107403573,14.056872578464112,1.0
1019,4.0,5.293370957648111,17.248872361770722,4.0
1020,6.0,14.468633196874464,17.35856287561046,6.0
1021,16.0,13.98907017623816,15.358780771571862,16.0
1022,7.0,8.899823425586003,3.9487078520882557,7.0
1023,15.0,13.942473818781414,19.83783157684134,15.0
1024,16.0,11.226039516491028,15.829373326460686,16.0
1025,13.0,6.063167984640396,5.134711939179624,13.0
1026,19.0,10.759036127519916,15.684162163081359,19.0
1027,18.0,4.153889436460712,17.344702246965802,18.0
1028,11.0,5.44143301388851,16.51195497541664,11.0
1029,8.0,19.043887069084704,13.842146892411263,8.0
1030,11.0,19.9486922172074,3.468309882435876,11.0
1031,15.0,12.646189803456563,17.97736141087987,15.0
1032,14.0,10.676756720489966,11.861036287897287,14.0
1033,20.0,9.57385619297746,7.540339915262393,20.0
1034,20.0,11.023097982956383,6.68983697271305,20.0
1035,12.0,13.233799012932645,5.32536974970562,12.0
1036,8.0,10.19561956987513,13.61686492109677,8.0
1037,5.0,14.41034004984821,12.230147614903235,5.0
1038,0.0,7.111389682417202,17.691742859518516,0.0
1039,1.0,7.744801096300947,18.55714641807021,1.0
1040,20.0,8.895560053139942,8.965804548799024,20.0
1041,17.0,19.49902390690096,17.968160678438885,17.0
1042,7.0,11.63017392617487,10.004980455124938,7.0
1043,19.0,1.8430541071973732,5.828279594411196,19.0
1044,0.0,12.390959927548593,6.987452606687592,0.0
1045,9.0,16.375377613749087,7.531994036098544,9.0
1046,8.0,13.812626417487214,2.1873954669108975,8.0
1047,18.0,8.199946767802825,14.865169296278413,18.0
1048,10.0,18.954939654559922,0.6019248729996285,10.0
1049,10.0,14.826531091215402,10.032166621512193,10.0
1050,6.0,19.36055108987446,10.7135448374813,6.0
1051,0.0,15.500688247283652,4.698512908019041,0.0
1052,20.0,13.242562159489042,5.176229983965519,20.0
1053,20.0,10.392089520662081,4.555671526640568,20.0
1054,18.0,11.870283789409479,16.986748011434802,18.0
1055,10.0,9.93280939971763,4.238755115773358,10.0
1056,16.0,5.355000636683244,6.550244181086398,16.0
1057,14.0,6.9331379608287245,6.703860500868193,14.0
1058,19.0,3.9557420938001275,1.5254418749983012,19.0
1059,7.0,14.352608000442002,11.74977766814025,7.0
